sim_id,outcome,trades_taken,final_equity,peak_equity,max_drawdown,max_win_streak,max_loss_streak
1118,failed,4,23892.0,25000.0,1108.0,0,4
1119,passed,50,26622.0,26622.0,483.5,6,6
1120,passed,104,26666.25,26666.25,904.0,4,5
1121,passed,33,26527.0,26527.0,855.75,4,5
1122,failed,70,25020.25,26178.0,1157.75,5,7
1123,failed,30,24337.5,25421.25,1083.75,5,6
1124,passed,81,26669.75,26669.75,613.25,4,5
1125,failed,21,23998.75,25046.25,1047.5,5,5
1126,failed,35,24215.25,25221.5,1006.25,3,5
1127,failed,43,24765.75,25808.25,1042.5,6,4
1128,passed,5,26592.0,26592.0,217.0,3,1
1129,failed,12,24270.75,25352.75,1082.0,5,4
1130,failed,44,24835.0,25868.25,1033.25,4,6
1131,failed,46,23949.75,25158.0,1208.25,3,7
1132,failed,63,24767.75,25779.0,1011.25,5,5
1133,passed,60,26733.5,26733.5,803.5,6,6
1134,failed,33,25071.75,26082.5,1010.75,9,6
1135,failed,28,25255.5,26363.5,1108.0,4,4
1136,passed,67,26733.25,26733.25,549.25,4,8
1137,passed,23,26581.25,26581.25,518.5,5,6
1138,passed,17,26503.0,26503.0,272.5,5,2
1139,failed,39,23927.0,25079.0,1152.0,4,7
1140,failed,35,25079.5,26086.0,1006.5,5,8
1141,failed,23,23963.75,25000.0,1036.25,3,7
1142,failed,40,24809.0,25890.0,1081.0,5,10
1143,failed,4,23892.0,25000.0,1108.0,0,4
1144,failed,46,24393.75,25522.0,1128.25,5,5
1145,failed,26,24633.75,25697.75,1064.0,3,4
1146,failed,14,23922.0,25000.0,1078.0,2,6
1147,failed,42,25339.75,26344.25,1004.5,6,6
1148,failed,59,24626.25,25768.5,1142.25,5,10
1149,passed,19,26691.25,26691.25,417.5,4,2
1150,failed,38,23925.0,25100.75,1175.75,4,5
1151,failed,11,23976.75,25000.0,1023.25,3,5
1152,passed,62,26694.0,26694.0,947.5,7,10
1153,failed,6,24425.25,25451.75,1026.5,2,4
1154,passed,33,26590.0,26590.0,504.0,6,5
1155,failed,61,24464.5,25752.0,1287.5,4,5
1156,passed,72,26535.75,26535.75,755.0,7,6
1157,failed,56,24884.0,25960.5,1076.5,4,5
1158,failed,41,24802.25,25841.5,1039.25,3,6
1159,failed,46,24726.75,25830.5,1103.75,4,5
1160,failed,9,24393.0,25425.0,1032.0,2,7
1161,failed,22,23987.0,25000.0,1013.0,1,6
1162,failed,18,24447.0,25542.75,1095.75,5,4
1163,failed,24,24818.0,25829.25,1011.25,3,4
1164,passed,20,26502.0,26502.0,258.5,5,2
1165,passed,31,26559.25,26559.25,425.0,4,3
1166,failed,25,23841.0,25000.0,1159.0,3,5
1167,passed,31,26514.0,26514.0,356.75,6,5
1168,passed,12,26581.5,26581.5,490.75,3,5
1169,passed,30,26988.25,26988.25,759.75,6,4
1170,failed,18,25140.0,26168.75,1028.75,4,2
1171,passed,33,26869.5,26869.5,417.5,5,4
1172,failed,101,24907.0,25974.0,1067.0,6,6
1173,failed,89,24844.5,25958.5,1114.0,7,9
1174,failed,58,25103.5,26305.0,1201.5,6,5
1175,failed,26,24139.0,25151.0,1012.0,5,8
1176,failed,14,24782.75,26013.5,1230.75,3,6
1177,failed,51,24926.0,26035.75,1109.75,6,5
1178,failed,10,24062.0,25113.0,1051.0,1,6
1179,passed,25,26560.5,26560.5,763.25,5,6
1180,passed,16,26503.0,26503.0,650.0,3,2
1181,failed,18,24489.25,25636.25,1147.0,3,6
1182,passed,27,26544.25,26544.25,545.25,4,7
1183,failed,45,24363.5,25570.75,1207.25,6,5
1184,failed,36,25004.5,26006.0,1001.5,5,6
1185,passed,40,26590.0,26590.0,793.0,7,6
1186,failed,55,24905.5,26035.0,1129.5,4,5
1187,passed,22,26776.5,26776.5,397.0,6,3
1188,failed,89,24949.25,26078.75,1129.5,4,6
1189,failed,27,23941.0,25000.0,1059.0,2,5
1190,passed,35,26523.25,26523.25,546.5,4,3
1191,passed,36,26764.5,26764.5,503.5,4,3
1192,passed,82,26613.25,26613.25,874.0,4,8
1193,failed,54,25122.5,26258.0,1135.5,7,9
1194,failed,18,24640.25,25833.5,1193.25,3,4
1195,passed,80,26952.25,26952.25,792.75,6,5
1196,failed,55,24911.25,25958.25,1047.0,4,6
1197,passed,38,26906.75,26906.75,934.0,5,3
1198,failed,36,24204.25,25247.5,1043.25,3,5
1199,passed,75,26518.75,26518.75,652.5,5,7
1200,failed,16,23976.25,25000.0,1023.75,2,9
1201,failed,8,24795.25,25876.5,1081.25,3,5
1202,failed,39,24064.0,25083.5,1019.5,5,5
1203,passed,27,26540.0,26540.0,418.25,4,2
1204,passed,24,26526.25,26526.25,398.0,3,2
1205,failed,61,23884.25,25051.0,1166.75,3,4
1206,failed,14,24000.0,25000.0,1000.0,1,3
1207,passed,16,26644.5,26644.5,398.0,5,3
1208,failed,6,23874.5,25008.0,1133.5,1,5
1209,failed,79,24420.25,25430.5,1010.25,5,8
1210,passed,36,26566.5,26566.5,428.75,5,6
1211,passed,57,26543.25,26543.25,576.0,3,4
1212,failed,11,24051.5,25155.5,1104.0,1,5
1213,failed,28,24455.5,25459.5,1004.0,2,5
1214,passed,25,26531.5,26531.5,351.0,4,3
1215,failed,10,23940.25,25020.5,1080.25,1,2
1216,failed,40,24214.0,25429.25,1215.25,3,8
1217,passed,40,26630.5,26630.5,386.0,6,7
1218,passed,69,26609.25,26609.25,910.75,5,9
1219,passed,58,26578.0,26578.0,854.25,5,5
1220,failed,41,24566.0,25594.5,1028.5,3,4
1221,failed,38,23972.5,25345.0,1372.5,3,6
1222,passed,74,26807.0,26807.0,707.5,5,6
1223,passed,31,26524.25,26524.25,388.0,4,7
1224,passed,40,26596.75,26596.75,813.5,4,6
1225,failed,141,24635.5,25670.0,1034.5,9,8
1226,failed,13,24027.5,25207.0,1179.5,3,6
1227,passed,14,26573.75,26573.75,161.5,6,3
1228,passed,3,26500.5,26500.5,0.0,3,0
1229,passed,37,26634.25,26634.25,620.0,10,5
1230,failed,46,24507.5,25663.5,1156.0,4,8
1231,failed,21,23986.25,25420.25,1434.0,3,6
1232,failed,6,23879.75,25000.0,1120.25,0,6
1233,failed,5,23836.75,25000.0,1163.25,0,5
1234,failed,110,25395.5,26490.75,1095.25,5,7
1235,failed,8,24393.75,25480.75,1087.0,1,4
1236,failed,21,24429.75,25442.0,1012.25,3,4
1237,failed,25,23823.75,25034.25,1210.5,3,5
1238,passed,21,26655.0,26655.0,178.75,5,3
1239,passed,14,26515.75,26515.75,282.5,3,1
1240,failed,9,24447.5,25532.5,1085.0,2,5
1241,passed,91,26967.0,26967.0,808.5,3,4
1242,failed,26,24271.75,25354.0,1082.25,3,8
1243,failed,53,24678.25,25876.5,1198.25,3,6
1244,passed,30,26666.0,26666.0,668.75,3,5
1245,passed,18,26602.75,26602.75,578.5,4,5
1246,passed,24,26582.75,26582.75,819.5,6,3
1247,failed,48,24697.25,25761.0,1063.75,2,9
1248,passed,51,26511.5,26511.5,504.0,6,3
1249,passed,30,27235.75,27235.75,384.0,7,4
1250,failed,61,23900.75,25129.75,1229.0,4,9
1251,passed,35,26717.0,26717.0,912.0,6,6
1252,passed,93,26557.5,26557.5,892.0,7,6
1253,passed,100,26576.75,26576.75,613.5,6,5
1254,passed,53,26547.75,26547.75,652.5,5,4
1255,passed,15,26509.75,26509.75,254.5,7,3
1256,failed,95,25147.5,26231.25,1083.75,5,9
1257,passed,34,26574.25,26574.25,297.0,7,4
1258,failed,53,25116.25,26236.5,1120.25,4,7
1259,passed,29,26550.25,26550.25,396.5,3,3
1260,failed,39,24776.75,26173.75,1397.0,5,4
1261,failed,17,25189.0,26295.75,1106.75,3,4
1262,passed,26,26604.5,26604.5,442.0,6,4
1263,passed,17,26517.75,26517.75,293.0,10,3
1264,failed,11,24056.25,25119.25,1063.0,2,5
1265,passed,61,26567.5,26567.5,851.5,6,9
1266,failed,73,25179.25,26190.5,1011.25,7,6
1267,passed,26,26506.5,26506.5,729.5,6,5
1268,passed,42,26624.5,26624.5,753.75,4,4
1269,passed,51,26733.0,26733.0,677.5,6,4
1270,failed,35,24393.75,25681.25,1287.5,2,5
1271,passed,32,26509.75,26509.75,507.5,5,4
1272,failed,12,24310.75,25329.25,1018.5,3,3
1273,passed,17,26600.5,26600.5,484.5,5,2
1274,passed,20,26603.25,26603.25,735.0,4,4
1275,passed,80,26644.75,26644.75,701.0,8,6
1276,failed,7,24384.5,25492.5,1108.0,2,4
1277,passed,21,26659.25,26659.25,442.75,4,3
1278,passed,29,26635.25,26635.25,398.0,4,4
1279,failed,76,24856.25,25903.75,1047.5,5,5
1280,failed,26,23970.5,25000.0,1029.5,2,9
1281,failed,24,24184.25,25208.75,1024.5,5,6
1282,passed,79,26750.5,26750.5,975.5,6,6
1283,failed,43,24150.5,25184.75,1034.25,4,5
1284,passed,67,26756.5,26756.5,773.0,5,6
1285,passed,125,26510.75,26510.75,583.75,10,7
1286,failed,79,25384.5,26473.25,1088.75,4,7
1287,failed,7,23832.25,25000.0,1167.75,0,7
1288,passed,44,26576.5,26576.5,650.0,6,5
1289,passed,35,26513.75,26513.75,604.5,5,6
1290,failed,27,24068.0,25239.5,1171.5,3,5
1291,failed,11,24178.25,25332.5,1154.25,7,4
1292,passed,71,26514.5,26514.5,514.5,8,7
1293,passed,7,26659.25,26659.25,17.0,6,1
1294,passed,44,26562.25,26562.25,359.25,3,9
1295,passed,90,26547.5,26547.5,989.75,6,8
1296,passed,20,26565.0,26565.0,322.5,5,4
1297,failed,25,24615.5,25634.5,1019.0,4,7
1298,failed,24,24831.0,25917.5,1086.5,4,5
1299,failed,62,24910.75,26087.25,1176.5,3,5
1300,failed,31,25142.25,26172.0,1029.75,5,6
1301,failed,49,25173.25,26281.25,1108.0,10,4
1302,failed,73,24729.0,25749.5,1020.5,4,8
1303,failed,11,24183.75,25279.5,1095.75,2,4
1304,passed,86,26874.0,26874.0,695.0,6,7
1305,passed,21,26749.25,26749.25,205.5,5,1
1306,passed,6,26676.25,26676.25,0.0,6,0
1307,failed,20,23824.75,25000.0,1175.25,1,5
1308,passed,46,27320.75,27320.75,360.75,4,8
1309,failed,5,23605.0,25000.0,1395.0,0,5
1310,failed,66,24200.0,25291.25,1091.25,4,7
1311,passed,31,26501.25,26501.25,653.75,3,3
1312,passed,16,26569.75,26569.75,217.0,9,1
1313,passed,26,26614.25,26614.25,463.25,5,5
1314,failed,31,23999.5,25000.0,1000.5,3,4
1315,failed,40,24945.5,25986.5,1041.0,4,6
1316,failed,14,24280.0,25295.5,1015.5,3,4
1317,passed,49,26588.25,26588.25,314.5,5,4
1318,failed,12,24701.5,25878.5,1177.0,2,6
1319,failed,24,24001.5,25061.0,1059.5,4,6
1320,failed,47,24745.25,25771.75,1026.5,4,4
1321,failed,14,24044.25,25079.5,1035.25,1,5
1322,passed,25,26647.5,26647.5,221.25,3,4
1323,passed,7,27020.0,27020.0,567.25,5,2
1324,failed,14,24352.25,25539.25,1187.0,2,5
1325,failed,45,23884.0,25000.0,1116.0,7,4
1326,failed,46,24599.0,25672.0,1073.0,3,7
1327,failed,44,23900.5,25025.0,1124.5,4,6
1328,passed,27,26613.75,26613.75,649.0,4,9
1329,passed,55,26529.75,26529.75,841.0,5,5
1330,passed,72,26843.0,26843.0,974.0,5,8
1331,passed,27,26570.5,26570.5,985.75,11,4
1332,failed,34,24403.0,25414.25,1011.25,4,8
1333,passed,11,26514.75,26514.75,135.0,4,1
1334,failed,5,23769.25,25000.0,1230.75,1,2
1335,failed,12,24221.0,25222.0,1001.0,2,5
1336,passed,73,26584.25,26584.25,636.75,5,4
1337,failed,54,24197.75,25592.75,1395.0,4,8
1338,passed,67,26597.25,26597.25,646.0,4,10
1339,failed,60,25109.75,26469.5,1359.75,4,5
1340,failed,13,23883.75,25153.5,1269.75,4,6
1341,passed,32,26501.75,26501.75,367.0,6,4
1342,failed,21,24004.0,25136.5,1132.5,3,5
1343,failed,26,24279.0,25306.0,1027.0,6,6
1344,failed,16,23984.5,25000.0,1015.5,2,6
1345,passed,28,26716.5,26716.5,742.0,6,4
1346,failed,63,24639.75,25681.75,1042.0,5,6
1347,passed,117,26549.75,26549.75,992.5,6,7
1348,failed,13,24162.75,25258.75,1096.0,7,6
1349,failed,86,24622.5,25653.25,1030.75,7,12
1350,failed,47,24656.25,25752.25,1096.0,4,7
1351,failed,29,25125.75,26434.75,1309.0,4,4
1352,failed,26,23906.25,25000.0,1093.75,3,8
1353,passed,21,26830.75,26830.75,190.5,6,1
1354,passed,58,26606.25,26606.25,600.5,7,4
1355,failed,23,24678.0,25819.0,1141.0,4,6
1356,passed,32,26670.75,26670.75,545.25,3,4
1357,passed,47,26648.5,26648.5,533.0,4,5
1358,failed,11,24532.25,25543.5,1011.25,3,3
1359,failed,30,24423.25,25534.5,1111.25,2,5
1360,passed,102,26535.75,26535.75,800.75,5,6
1361,failed,63,24656.5,25764.5,1108.0,5,6
1362,failed,15,24984.25,25990.5,1006.25,4,4
1363,passed,37,26566.25,26566.25,407.25,5,4
1364,failed,16,24312.5,25397.5,1085.0,2,4
1365,failed,52,24649.5,25800.25,1150.75,3,5
1366,failed,7,24404.75,25416.0,1011.25,3,3
1367,failed,77,24966.0,25977.25,1011.25,4,9
1368,failed,100,25047.75,26140.5,1092.75,9,6
1369,failed,22,24102.5,25199.0,1096.5,2,4
1370,failed,62,25114.0,26243.5,1129.5,4,4
1371,passed,86,26542.0,26542.0,721.25,11,9
1372,failed,77,24833.5,26121.0,1287.5,5,5
1373,failed,6,23882.75,25000.0,1117.25,0,6
1374,failed,27,24138.75,25182.5,1043.75,2,6
1375,failed,45,25135.75,26136.0,1000.25,5,6
1376,failed,66,24533.75,25714.5,1180.75,5,7
1377,failed,60,24571.75,25579.5,1007.75,3,4
1378,failed,14,24152.0,25344.25,1192.25,3,6
1379,failed,64,25195.75,26209.5,1013.75,5,4
1380,failed,21,24419.0,25466.25,1047.25,3,3
1381,passed,22,26574.5,26574.5,340.0,3,4
1382,failed,26,25149.25,26377.25,1228.0,6,5
1383,passed,28,26613.25,26613.25,368.75,5,4
1384,failed,31,23989.75,25000.0,1010.25,4,6
1385,failed,48,25259.0,26367.0,1108.0,4,5
1386,failed,16,24026.5,25114.5,1088.0,1,12
1387,failed,9,24168.75,25252.5,1083.75,1,8
1388,failed,25,25066.75,26237.75,1171.0,8,4
1389,failed,10,24028.0,25028.0,1000.0,2,4
1390,failed,11,24518.0,25606.0,1088.0,3,4
1391,passed,41,26516.0,26516.0,755.25,6,6
1392,passed,17,26557.25,26557.25,194.0,9,1
1393,passed,52,26821.25,26821.25,734.75,4,7
1394,failed,43,24130.75,25195.5,1064.75,4,11
1395,failed,28,24093.75,25105.0,1011.25,3,4
1396,failed,30,24388.75,25505.0,1116.25,4,5
1397,passed,50,26637.0,26637.0,892.75,9,4
1398,passed,21,26742.0,26742.0,190.5,3,2
1399,failed,18,23785.75,25000.0,1214.25,2,3
1400,passed,12,26565.0,26565.0,442.75,3,1
1401,passed,21,26618.5,26618.5,406.75,3,9
1402,failed,19,23686.5,25011.25,1324.75,2,4
1403,failed,29,23906.25,25000.0,1093.75,3,6
1404,failed,38,25064.75,26071.5,1006.75,5,4
1405,passed,35,26703.75,26703.75,878.25,4,4
1406,failed,17,24334.0,25380.0,1046.0,3,4
1407,passed,33,26528.5,26528.5,479.75,4,7
1408,failed,44,25208.0,26332.25,1124.25,4,5
1409,passed,44,26861.0,26861.0,751.75,4,10
1410,passed,79,26598.25,26598.25,758.0,4,5
1411,failed,25,24455.25,25593.75,1138.5,2,7
1412,failed,11,24843.25,25931.25,1088.0,5,4
1413,failed,36,24770.5,25805.25,1034.75,3,5
1414,passed,25,26536.0,26536.0,175.0,7,1
1415,failed,87,25275.25,26291.75,1016.5,7,7
1416,passed,5,26673.5,26673.5,257.5,4,1
1417,failed,53,24553.5,25629.0,1075.5,3,12
1418,failed,33,23771.75,25000.0,1228.25,5,4
1419,passed,46,26554.0,26554.0,690.5,8,4
1420,failed,10,23993.75,25000.0,1006.25,2,5
1421,passed,29,26653.75,26653.75,442.75,4,9
1422,failed,26,24838.0,25924.25,1086.25,4,4
1423,failed,20,24280.75,25330.5,1049.75,3,4
1424,passed,55,26736.5,26736.5,972.75,4,6
1425,passed,51,26555.75,26555.75,324.75,3,5
1426,passed,7,26672.0,26672.0,0.0,7,0
1427,failed,19,24375.25,25383.0,1007.75,2,5
1428,passed,42,26876.5,26876.5,865.75,7,5
1429,failed,51,25323.5,26381.75,1058.25,3,8
1430,failed,11,23758.25,25000.0,1241.75,2,5
1431,failed,42,24027.5,25174.5,1147.0,4,7
1432,passed,40,27160.5,27160.5,377.0,7,3
1433,failed,53,24755.25,25837.5,1082.25,5,8
1434,failed,4,23919.75,25000.0,1080.25,0,4
1435,failed,35,24631.75,25644.0,1012.25,7,7
1436,failed,66,24151.75,25159.25,1007.5,5,5
1437,passed,11,26500.25,26500.25,199.25,6,4
1438,passed,46,26527.75,26527.75,958.75,4,6
1439,failed,34,24356.25,25374.75,1018.5,3,5
1440,passed,5,26592.0,26592.0,217.0,3,1
1441,passed,11,26801.5,26801.5,207.5,3,1
1442,failed,30,24075.25,25097.5,1022.25,3,5
1443,failed,44,25269.0,26319.25,1050.25,3,4
1444,passed,78,26861.75,26861.75,819.0,6,6
1445,failed,24,24205.5,25310.0,1104.5,4,4
1446,passed,107,26714.75,26714.75,970.0,8,7
1447,failed,41,25055.75,26247.75,1192.0,8,7
1448,passed,42,26508.0,26508.0,649.0,8,7
1449,passed,5,26739.5,26739.5,164.5,2,1
1450,failed,15,24164.5,25242.5,1078.0,1,5
1451,passed,36,26508.0,26508.0,386.0,4,3
1452,failed,7,25116.75,26347.5,1230.75,2,2
1453,failed,32,24275.25,25484.75,1209.5,4,6
1454,failed,42,25204.5,26368.25,1163.75,4,5
1455,passed,66,26874.25,26874.25,934.0,7,6
1456,failed,23,23597.0,25000.0,1403.0,2,9
1457,passed,60,26594.0,26594.0,689.75,5,4
1458,failed,145,25185.0,26348.25,1163.25,5,6
1459,failed,22,24676.5,25705.5,1029.0,2,7
1460,failed,37,24295.0,25326.0,1031.0,3,4
1461,failed,29,25063.5,26209.25,1145.75,5,4
1462,failed,18,24650.75,25686.5,1035.75,3,4
1463,passed,12,26650.5,26650.5,257.5,3,4
1464,failed,4,23981.5,25000.0,1018.5,0,4
1465,passed,50,26517.75,26517.75,752.5,7,3
1466,passed,16,26508.5,26508.5,232.5,7,5
1467,passed,3,26833.5,26833.5,0.0,3,0
1468,failed,13,24000.5,25192.75,1192.25,3,6
1469,failed,29,23909.25,25000.0,1090.75,7,5
1470,passed,31,26568.75,26568.75,478.25,5,5
1471,failed,31,24978.0,26359.0,1381.0,3,5
1472,failed,64,24723.25,25753.75,1030.5,6,5
1473,failed,4,23971.25,25000.0,1028.75,1,2
1474,failed,8,23998.0,25000.0,1002.0,1,6
1475,failed,42,25148.75,26165.5,1016.75,6,8
1476,failed,12,24847.0,25955.0,1108.0,3,4
1477,failed,41,23983.25,25000.0,1016.75,5,7
1478,failed,42,24134.5,25412.25,1277.75,6,5
1479,failed,35,24895.5,25924.75,1029.25,4,5
1480,failed,46,25273.0,26284.25,1011.25,7,3
1481,failed,17,23998.25,25000.0,1001.75,2,3
1482,failed,23,24286.5,25469.0,1182.5,2,5
1483,passed,34,27110.0,27110.0,672.25,5,4
1484,failed,25,24453.0,25468.25,1015.25,2,6
1485,failed,59,25334.75,26349.5,1014.75,6,6
1486,failed,44,25417.75,26464.5,1046.75,4,5
1487,passed,48,26770.0,26770.0,576.5,5,5
1488,failed,70,24118.0,25155.25,1037.25,5,6
1489,failed,10,24702.5,25764.0,1061.5,2,6
1490,failed,67,24420.75,25605.25,1184.5,5,6
1491,failed,54,24511.25,25618.75,1107.5,7,7
1492,failed,43,25343.0,26358.25,1015.25,6,5
1493,failed,129,25153.0,26349.5,1196.5,6,6
1494,failed,102,25060.25,26124.75,1064.5,5,8
1495,passed,26,26534.25,26534.25,458.25,5,7
1496,failed,28,24386.25,25497.75,1111.5,3,5
1497,passed,32,26524.5,26524.5,442.75,4,3
1498,passed,119,26550.75,26550.75,950.5,5,8
1499,failed,18,24094.25,25192.0,1097.75,3,6
1500,passed,31,26572.75,26572.75,608.5,7,4
1501,passed,45,27217.25,27217.25,424.0,4,9
1502,passed,3,26577.5,26577.5,0.0,3,0
1503,passed,44,26581.5,26581.5,575.75,5,4
1504,failed,16,23833.0,25000.0,1167.0,3,4
1505,passed,156,26664.75,26664.75,806.25,9,8
1506,failed,43,24631.5,25674.25,1042.75,3,4
1507,failed,59,24205.0,25292.75,1087.75,2,5
1508,passed,52,26624.75,26624.75,684.5,7,5
1509,passed,52,26632.5,26632.5,388.75,3,5
1510,passed,16,26822.5,26822.5,418.5,5,3
1511,passed,35,26529.25,26529.25,625.75,7,4
1512,failed,19,23846.25,25012.5,1166.25,4,5
1513,failed,6,24266.5,25453.5,1187.0,1,5
1514,failed,16,24048.0,25227.5,1179.5,3,4
1515,passed,19,26514.5,26514.5,293.0,5,3
1516,passed,44,26560.0,26560.0,554.25,4,4
1517,failed,30,24440.75,25553.25,1112.5,6,4
1518,failed,28,24137.5,25204.75,1067.25,2,5
1519,passed,101,26613.0,26613.0,887.0,7,7
1520,passed,39,26540.0,26540.0,452.75,6,3
1521,failed,18,24716.25,25767.5,1051.25,4,5
1522,failed,24,24495.75,25551.0,1055.25,3,4
1523,failed,8,24343.75,25400.75,1057.0,2,6
1524,passed,31,27069.0,27069.0,325.75,6,2
1525,passed,33,26557.75,26557.75,372.0,5,4
1526,failed,7,25116.75,26347.5,1230.75,2,2
1527,failed,14,24251.0,25436.0,1185.0,3,5
1528,failed,4,23935.0,25000.0,1065.0,0,4
1529,passed,79,26678.75,26678.75,802.75,6,5
1530,failed,29,25350.5,26409.25,1058.75,6,4
1531,failed,17,24138.75,25279.5,1140.75,2,5
1532,failed,30,24190.5,25277.5,1087.0,3,7
1533,failed,16,24350.5,25502.0,1151.5,2,7
1534,failed,65,24813.0,25865.0,1052.0,4,5
1535,passed,9,26866.0,26866.0,398.0,2,3
1536,passed,54,26577.25,26577.25,638.0,10,5
1537,failed,20,23987.25,25041.0,1053.75,4,7
1538,failed,32,24919.5,25921.0,1001.5,5,7
1539,passed,24,26728.75,26728.75,636.0,4,4
1540,failed,10,23973.5,25000.0,1026.5,1,7
1541,failed,39,23977.5,25000.0,1022.5,2,9
1542,failed,4,23895.5,25000.0,1104.5,0,4
1543,passed,20,26679.0,26679.0,769.0,3,11
1544,passed,24,26500.0,26500.0,459.0,9,4
1545,failed,14,24036.5,25078.5,1042.0,1,7
1546,failed,5,23940.0,25000.0,1060.0,0,5
1547,failed,35,24806.25,26037.0,1230.75,3,4
1548,failed,14,24096.25,25249.0,1152.75,2,7
1549,failed,16,24959.75,25978.5,1018.75,3,6
1550,passed,131,26627.5,26627.5,809.25,7,9
1551,failed,17,24434.5,25497.75,1063.25,6,4
1552,failed,26,25356.25,26481.75,1125.5,5,5
1553,failed,27,24084.0,25146.5,1062.5,3,7
1554,failed,16,24099.25,25113.0,1013.75,2,8
1555,passed,49,26515.25,26515.25,587.5,4,4
1556,failed,5,23940.0,25000.0,1060.0,0,5
1557,failed,56,25192.25,26204.0,1011.75,3,8
1558,passed,22,26748.0,26748.0,313.75,3,2
1559,failed,39,24029.5,25245.75,1216.25,3,8
1560,failed,10,24361.75,25402.75,1041.0,3,7
1561,passed,42,26618.25,26618.25,797.5,4,4
1562,failed,4,23919.75,25000.0,1080.25,0,4
1563,failed,9,23939.75,25053.5,1113.75,1,7
1564,failed,27,24148.5,25159.75,1011.25,4,8
1565,failed,30,24194.25,25203.25,1009.0,2,5
1566,failed,5,23769.25,25000.0,1230.75,1,2
1567,failed,12,23806.5,25000.0,1193.5,1,4
1568,passed,59,26728.5,26728.5,520.0,8,5
1569,passed,22,26556.0,26556.0,567.25,7,3
1570,failed,83,24955.5,26178.75,1223.25,4,6
1571,passed,14,26649.0,26649.0,607.0,2,3
1572,passed,63,26839.25,26839.25,965.75,6,5
1573,failed,39,23993.75,25048.5,1054.75,3,6
1574,failed,7,24512.0,25699.0,1187.0,2,5
1575,passed,39,26516.0,26516.0,796.0,4,4
1576,failed,7,23861.0,25148.5,1287.5,2,5
1577,passed,80,26523.25,26523.25,983.25,6,5
1578,failed,9,23890.75,25034.25,1143.5,1,5
1579,passed,20,26814.0,26814.0,187.0,8,3
1580,failed,12,23983.5,25000.5,1017.0,1,5
1581,passed,36,26545.0,26545.0,611.75,5,5
1582,failed,23,23967.25,25000.0,1032.75,3,4
1583,failed,16,24175.75,25192.0,1016.25,2,5
1584,failed,65,24590.0,25630.5,1040.5,4,8
1585,passed,38,26534.25,26534.25,548.5,3,2
1586,failed,17,24504.0,25536.0,1032.0,2,3
1587,failed,73,24349.0,25513.5,1164.5,4,6
1588,passed,42,26567.25,26567.25,565.25,3,4
1589,passed,22,26904.75,26904.75,468.5,5,4
1590,failed,11,24081.0,25237.0,1156.0,1,4
1591,failed,26,24571.5,25598.75,1027.25,2,4
1592,failed,21,24277.0,25321.5,1044.5,4,5
1593,failed,32,24718.0,25783.0,1065.0,3,4
1594,failed,11,23793.5,25000.0,1206.5,1,4
1595,failed,19,25085.0,26100.75,1015.75,7,5
1596,failed,11,23955.5,25000.0,1044.5,1,7
1597,failed,27,24011.25,25144.75,1133.5,4,5
1598,passed,79,26610.0,26610.0,720.0,6,7
1599,passed,27,27057.75,27057.75,572.5,4,9
1600,passed,31,26549.5,26549.5,504.25,3,2
1601,failed,16,25318.0,26342.0,1024.0,6,6
1602,failed,13,24053.75,25127.0,1073.25,5,6
1603,failed,11,23728.75,25000.0,1271.25,1,8
1604,failed,43,24654.75,25737.75,1083.0,4,6
1605,failed,30,24551.25,25647.75,1096.5,5,5
1606,failed,33,24110.75,25179.5,1068.75,3,7
1607,failed,53,24795.25,25851.0,1055.75,5,6
1608,failed,14,24241.0,25242.5,1001.5,2,6
1609,passed,18,26504.5,26504.5,163.5,5,2
1610,failed,55,24977.0,25979.0,1002.0,5,4
1611,passed,44,26585.75,26585.75,891.75,5,10
1612,passed,22,26756.5,26756.5,504.0,5,3
1613,passed,85,26683.5,26683.5,819.0,6,8
1614,failed,24,25372.0,26485.0,1113.0,3,3
1615,passed,18,26741.25,26741.25,593.5,4,2
1616,passed,70,26582.25,26582.25,850.5,5,4
1617,failed,12,24105.25,25269.5,1164.25,3,4
1618,failed,21,24418.25,25445.0,1026.75,4,5
1619,failed,28,24058.25,25243.75,1185.5,7,6
1620,failed,22,24642.25,25814.75,1172.5,2,5
1621,passed,33,26638.0,26638.0,214.25,6,3
1622,passed,20,26778.25,26778.25,354.5,5,4
1623,passed,55,26552.0,26552.0,504.0,4,6
1624,passed,43,26602.25,26602.25,398.0,5,4
1625,failed,26,24660.0,25663.5,1003.5,3,7
1626,failed,16,24187.25,25250.25,1063.0,2,4
1627,passed,19,26518.5,26518.5,191.5,4,2
1628,failed,17,24505.25,25514.5,1009.25,3,8
1629,failed,24,24398.25,25805.0,1406.75,6,4
1630,passed,34,26516.75,26516.75,483.5,5,4
1631,failed,63,24802.75,25962.25,1159.5,5,6
1632,failed,91,24660.5,25752.0,1091.5,4,6
1633,passed,33,26568.25,26568.25,684.25,6,5
1634,passed,55,26608.25,26608.25,821.0,6,3
1635,passed,37,26563.5,26563.5,733.0,5,7
1636,passed,41,26508.75,26508.75,815.25,4,4
1637,passed,13,27147.75,27147.75,128.5,6,3
1638,failed,19,24122.0,25181.0,1059.0,2,7
1639,failed,48,24939.0,25961.0,1022.0,5,10
1640,passed,56,26633.5,26633.5,779.0,4,4
1641,passed,24,26747.0,26747.0,642.25,6,4
