sim_id,outcome,trades_taken,final_equity,peak_equity,max_drawdown,max_win_streak,max_loss_streak
1668,passed,16,26509.0,26509.0,406.5,4,2
1669,failed,15,24019.0,25201.5,1182.5,4,6
1670,failed,83,25376.5,26462.5,1086.0,7,5
1671,passed,25,26825.5,26825.5,675.5,5,7
1672,passed,48,26660.0,26660.0,622.5,6,7
1673,failed,22,24588.5,25645.0,1056.5,4,4
1674,failed,14,25310.0,26438.5,1128.5,2,3
1675,passed,53,26796.5,26796.5,612.0,6,4
1676,passed,52,26635.0,26635.0,461.5,5,9
1677,failed,13,23906.5,25000.0,1093.5,2,3
1678,failed,11,24029.5,25126.0,1096.5,1,4
1679,failed,48,24382.5,25737.5,1355.0,4,3
1680,failed,27,24249.5,25428.0,1178.5,3,4
1681,passed,12,26772.5,26772.5,320.5,3,2
1682,failed,24,24955.5,25968.5,1013.0,2,5
1683,passed,39,26633.0,26633.0,220.0,4,5
1684,failed,7,23926.5,25000.0,1073.5,1,3
1685,passed,43,26969.0,26969.0,606.0,8,6
1686,passed,20,26888.0,26888.0,386.5,4,2
1687,failed,29,24939.5,25953.5,1014.0,2,7
1688,passed,28,26730.5,26730.5,565.5,5,3
1689,failed,42,24078.0,25184.0,1106.0,4,5
1690,failed,31,24195.5,25251.5,1056.0,3,6
1691,passed,19,26788.5,26788.5,198.5,3,5
1692,failed,27,24715.5,25795.0,1079.5,5,3
1693,failed,36,24028.0,25111.0,1083.0,3,5
1694,failed,26,24663.0,25701.5,1038.5,3,5
1695,failed,35,24598.0,25747.0,1149.0,6,6
1696,failed,14,23733.5,25000.0,1266.5,3,5
1697,passed,72,26584.5,26584.5,903.0,3,10
1698,failed,40,25109.0,26128.5,1019.5,3,3
1699,failed,20,24205.0,25390.5,1185.5,5,4
1700,failed,25,24377.5,25487.5,1110.0,3,3
1701,failed,45,24876.0,26083.0,1207.0,5,6
1702,passed,4,26646.0,26646.0,207.5,2,1
1703,failed,26,25273.0,26421.5,1148.5,4,7
1704,passed,57,26799.0,26799.0,890.5,3,4
1705,failed,17,23909.5,25000.0,1090.5,2,4
1706,failed,23,24565.0,25661.0,1096.0,3,3
1707,failed,16,23901.5,25000.0,1098.5,1,4
1708,passed,15,26551.0,26551.0,198.5,5,3
1709,passed,29,26525.5,26525.5,814.5,3,5
1710,passed,44,26544.0,26544.0,379.5,5,3
1711,failed,16,24266.5,25297.5,1031.0,4,5
1712,failed,57,24666.0,25730.0,1064.0,3,6
1713,failed,36,23937.5,25000.0,1062.5,4,5
1714,passed,3,26644.5,26644.5,0.0,3,0
1715,passed,58,26554.5,26554.5,904.0,4,5
1716,passed,20,26550.0,26550.0,464.5,4,4
1717,failed,38,24304.0,25438.5,1134.5,3,7
1718,failed,20,23956.5,25000.0,1043.5,3,4
1719,failed,69,25320.0,26349.0,1029.0,7,5
1720,passed,7,27226.5,27226.5,45.5,6,1
1721,failed,38,24676.0,25679.5,1003.5,5,7
1722,failed,6,23863.5,25000.0,1136.5,0,6
1723,passed,43,26576.5,26576.5,523.0,6,6
1724,failed,15,24095.0,25152.0,1057.0,1,5
1725,failed,6,23944.0,25000.0,1056.0,0,6
1726,passed,62,27170.5,27170.5,635.5,3,4
1727,passed,66,26518.5,26518.5,612.0,5,4
1728,passed,11,26502.0,26502.0,254.0,3,2
1729,passed,29,26645.0,26645.0,356.5,2,4
1730,failed,60,25167.0,26223.0,1056.0,3,4
1731,failed,42,24161.0,25221.0,1060.0,4,6
1732,passed,5,27451.5,27451.5,386.5,4,1
1733,failed,51,24330.0,25559.5,1229.5,2,9
1734,failed,6,23944.0,25000.0,1056.0,0,6
1735,failed,16,23981.5,25135.0,1153.5,2,7
1736,passed,37,26630.0,26630.0,725.0,4,3
1737,failed,36,24693.5,25823.0,1129.5,2,10
1738,failed,60,24686.5,25894.0,1207.5,4,6
1739,failed,28,24732.5,25911.0,1178.5,6,4
1740,failed,53,25263.5,26272.0,1008.5,3,6
1741,passed,23,26529.5,26529.5,607.0,4,3
1742,passed,32,26533.0,26533.0,391.5,2,3
1743,failed,196,24846.0,25898.5,1052.5,6,7
1744,failed,7,23921.5,25000.0,1078.5,1,3
1745,failed,57,24714.5,25932.0,1217.5,4,6
1746,passed,42,26545.5,26545.5,620.0,4,4
1747,failed,18,24210.5,25238.5,1028.0,4,6
1748,failed,23,24590.5,25596.0,1005.5,4,4
1749,passed,40,26558.0,26558.0,651.5,2,4
1750,passed,18,26507.5,26507.5,322.5,4,5
1751,failed,48,25425.0,26454.0,1029.0,3,5
1752,passed,77,26603.0,26603.0,779.5,4,4
1753,failed,17,24706.0,25727.0,1021.0,5,3
1754,failed,31,23969.5,25316.0,1346.5,4,4
1755,passed,40,26637.0,26637.0,316.5,3,5
1756,passed,57,26541.0,26541.0,568.0,4,5
1757,passed,50,26501.0,26501.0,855.5,3,3
1758,failed,20,24043.0,25163.5,1120.5,2,4
1759,failed,9,24528.0,25580.0,1052.0,2,5
1760,failed,6,23860.0,25000.0,1140.0,0,6
1761,failed,83,25031.5,26407.0,1375.5,10,6
1762,failed,6,23914.5,25000.0,1085.5,0,6
1763,passed,24,27274.5,27274.5,527.5,4,2
1764,passed,60,26506.0,26506.0,707.5,4,4
1765,passed,2,27650.0,27650.0,0.0,2,0
1766,passed,151,26517.0,26517.0,876.5,4,7
1767,passed,21,26555.0,26555.0,504.0,2,2
1768,failed,44,24507.0,25586.0,1079.0,5,5
1769,passed,24,26528.5,26528.5,361.5,2,2
1770,failed,23,23981.0,25071.5,1090.5,2,5
1771,passed,54,26624.0,26624.0,777.0,3,5
1772,failed,25,23929.5,25049.0,1119.5,4,4
1773,failed,7,23973.5,25000.0,1026.5,1,5
1774,passed,66,26504.5,26504.5,759.5,6,5
1775,passed,39,26559.5,26559.5,853.0,4,2
1776,passed,41,26526.0,26526.0,846.5,11,6
1777,passed,40,26511.0,26511.0,947.0,5,5
1778,passed,24,26580.5,26580.5,398.0,7,3
1779,failed,22,24273.0,25308.0,1035.0,4,5
1780,failed,21,24830.0,25834.0,1004.0,4,4
1781,failed,39,24394.0,25515.0,1121.0,4,5
1782,failed,54,24433.5,25666.0,1232.5,5,4
1783,passed,5,27242.5,27242.5,0.0,5,0
1784,failed,4,24398.0,25526.5,1128.5,1,3
1785,failed,55,24765.0,25777.0,1012.0,3,4
1786,passed,52,26532.0,26532.0,768.0,3,3
1787,failed,31,24591.0,25598.5,1007.5,4,5
1788,failed,6,24660.5,25789.0,1128.5,1,3
1789,failed,56,24502.5,25831.5,1329.0,3,6
1790,failed,4,24398.0,25526.5,1128.5,1,3
1791,failed,6,24243.0,25272.0,1029.0,1,5
1792,passed,14,26657.0,26657.0,417.5,2,2
1793,failed,24,24335.0,25387.0,1052.0,3,6
1794,passed,13,26590.0,26590.0,399.0,3,2
1795,passed,81,26526.5,26526.5,920.5,5,7
1796,failed,46,24080.5,25105.5,1025.0,2,5
1797,passed,35,26688.0,26688.0,285.5,5,3
1798,passed,27,26676.0,26676.0,537.5,6,3
1799,failed,44,24297.0,25307.0,1010.0,6,4
1800,failed,61,24524.0,25572.5,1048.5,3,4
1801,failed,21,24437.5,25517.0,1079.5,3,4
1802,failed,28,24944.5,25961.5,1017.0,4,5
1803,failed,27,24435.5,25596.5,1161.0,7,5
1804,passed,50,26614.5,26614.5,422.5,7,4
1805,passed,14,26637.5,26637.5,48.0,4,2
1806,failed,19,24492.5,25638.5,1146.0,3,5
1807,passed,19,27106.0,27106.0,814.0,4,3
1808,failed,29,24974.0,25983.0,1009.0,3,4
1809,passed,16,26518.0,26518.0,236.5,5,1
1810,passed,14,26503.5,26503.5,257.0,4,2
1811,failed,15,24084.5,25111.0,1026.5,1,4
1812,passed,22,26612.0,26612.0,404.5,4,3
1813,passed,14,26837.0,26837.0,746.0,4,4
1814,passed,42,26600.5,26600.5,564.5,3,2
1815,passed,31,26675.0,26675.0,431.0,2,4
1816,failed,17,24134.5,25204.5,1070.0,3,5
1817,failed,41,24863.5,26020.0,1156.5,7,4
1818,passed,36,27132.5,27132.5,806.0,4,5
1819,failed,70,24373.5,25473.0,1099.5,3,7
1820,failed,51,24612.0,25766.5,1154.5,4,6
1821,failed,9,24031.5,25230.0,1198.5,3,5
1822,failed,29,23980.5,25000.0,1019.5,5,10
1823,failed,15,24262.0,25433.5,1171.5,3,4
1824,failed,57,23909.0,25027.5,1118.5,4,7
1825,passed,19,26581.5,26581.5,131.0,3,1
1826,passed,38,26506.0,26506.0,644.0,3,6
1827,passed,30,26573.0,26573.0,642.0,4,4
1828,passed,31,26929.5,26929.5,356.5,3,3
1829,failed,19,24697.5,25720.0,1022.5,2,5
1830,passed,45,26567.5,26567.5,692.5,4,2
1831,failed,59,25181.5,26321.5,1140.0,8,6
1832,passed,20,26506.5,26506.5,436.5,5,3
1833,failed,16,24317.5,25539.5,1222.0,1,6
1834,failed,74,24236.5,25329.0,1092.5,6,5
1835,failed,9,24079.0,25247.5,1168.5,1,3
1836,passed,21,26784.5,26784.5,314.0,4,2
1837,passed,15,26759.0,26759.0,853.0,3,2
1838,failed,53,24653.0,25719.0,1066.0,6,6
1839,failed,14,23898.0,25000.0,1102.0,1,3
1840,passed,18,26592.0,26592.0,171.0,5,2
1841,failed,56,24925.5,26020.5,1095.0,3,4
1842,failed,27,24389.5,25525.0,1135.5,3,3
1843,passed,60,26594.5,26594.5,810.0,6,3
1844,passed,66,26574.0,26574.0,442.5,7,8
1845,passed,49,26557.0,26557.0,364.0,3,3
1846,failed,30,24522.5,25545.0,1022.5,4,6
1847,passed,92,26575.5,26575.5,866.5,4,8
1848,failed,94,24951.0,26088.0,1137.0,7,7
1849,passed,52,26510.0,26510.0,989.0,3,4
1850,passed,38,26565.5,26565.5,870.5,7,4
1851,failed,34,23945.0,25000.0,1055.0,3,5
1852,failed,32,24332.5,25394.5,1062.0,3,5
1853,passed,85,26612.0,26612.0,873.0,6,4
1854,failed,30,24584.0,25584.0,1000.0,3,3
1855,passed,35,26634.0,26634.0,548.0,2,4
1856,failed,32,24241.0,25664.5,1423.5,3,5
1857,failed,38,24687.5,25787.0,1099.5,3,7
1858,failed,29,24769.0,25892.0,1123.0,3,3
1859,passed,18,26841.0,26841.0,410.0,3,2
1860,passed,42,26504.5,26504.5,884.0,6,11
1861,failed,42,24669.5,25820.5,1151.0,4,13
1862,failed,25,23858.5,25188.5,1330.0,3,3
1863,failed,19,24398.0,25655.0,1257.0,2,5
1864,passed,43,26609.5,26609.5,668.0,5,6
1865,passed,13,26571.5,26571.5,191.0,4,1
1866,failed,21,23893.0,25112.5,1219.5,2,4
1867,passed,23,27248.5,27248.5,595.0,3,3
1868,failed,26,24172.0,25224.5,1052.5,2,4
1869,failed,26,24578.5,25621.0,1042.5,3,4
1870,failed,32,24607.5,25638.5,1031.0,2,3
1871,passed,25,26626.5,26626.5,819.5,3,3
1872,failed,25,24673.5,25707.0,1033.5,4,3
1873,failed,22,24405.0,25528.5,1123.5,2,4
1874,failed,7,24034.0,25119.5,1085.5,1,6
1875,failed,25,24906.5,26001.5,1095.0,2,6
1876,failed,23,24133.5,25149.5,1016.0,3,5
1877,failed,25,24661.5,25923.0,1261.5,3,3
1878,failed,34,24492.5,25580.5,1088.0,6,5
1879,failed,19,24146.0,25293.5,1147.5,2,4
1880,failed,25,24672.5,25709.5,1037.0,3,6
1881,failed,29,25326.5,26453.0,1126.5,3,8
1882,failed,24,24752.5,25785.0,1032.5,5,5
1883,passed,11,27106.0,27106.0,3.0,9,1
1884,failed,101,24922.5,26127.0,1204.5,5,6
1885,failed,7,23926.5,25000.0,1073.5,1,3
1886,failed,24,24731.5,25931.0,1199.5,2,4
1887,failed,10,24306.5,25407.0,1100.5,2,5
1888,passed,12,26605.0,26605.0,519.5,4,2
1889,failed,23,24797.5,25987.5,1190.0,4,5
1890,passed,23,26636.5,26636.5,261.0,4,2
1891,failed,12,23991.5,25000.0,1008.5,0,12
1892,failed,7,24023.5,25079.5,1056.0,1,6
1893,failed,28,24238.0,25420.0,1182.0,3,3
1894,failed,25,24557.0,25619.0,1062.0,3,6
1895,failed,26,23860.5,25023.5,1163.0,3,4
1896,failed,58,24916.0,25958.5,1042.5,4,7
1897,passed,93,26527.0,26527.0,774.5,5,5
1898,failed,52,24941.5,26143.5,1202.0,4,6
1899,failed,41,25026.0,26204.5,1178.5,5,5
1900,failed,43,24206.0,25219.5,1013.5,6,4
1901,passed,24,27335.5,27335.5,659.5,7,2
1902,failed,32,24768.0,25814.0,1046.0,2,5
1903,passed,86,26744.5,26744.5,789.5,5,8
1904,passed,29,26524.5,26524.5,603.5,4,7
1905,failed,82,24333.0,25357.5,1024.5,4,6
1906,passed,85,26623.5,26623.5,800.0,3,9
1907,failed,45,23951.5,25114.5,1163.0,4,5
1908,failed,21,25179.0,26180.5,1001.5,2,4
1909,failed,39,24351.5,25483.0,1131.5,5,6
1910,passed,35,26858.5,26858.5,296.5,5,2
1911,failed,13,24029.5,25087.0,1057.5,2,5
1912,failed,97,25276.5,26378.5,1102.0,5,6
1913,failed,28,24257.5,25263.0,1005.5,3,4
1914,failed,68,24819.0,25887.0,1068.0,4,5
1915,passed,140,26709.0,26709.0,902.5,6,5
1916,failed,6,24123.0,25301.5,1178.5,2,4
1917,passed,6,26742.0,26742.0,257.5,3,1
1918,passed,74,26505.0,26505.0,510.5,15,5
1919,passed,13,26931.5,26931.5,184.5,5,1
1920,passed,119,26624.5,26624.5,684.5,4,4
1921,passed,37,26727.0,26727.0,711.5,6,4
1922,passed,58,26886.5,26886.5,743.5,3,8
1923,failed,22,24237.0,25368.5,1131.5,3,3
1924,failed,11,24735.5,25817.0,1081.5,3,3
1925,failed,21,24206.0,25312.0,1106.0,3,5
1926,passed,55,26544.5,26544.5,637.5,7,6
1927,failed,38,24760.0,25842.0,1082.0,4,4
1928,passed,5,26627.5,26627.5,386.5,3,1
1929,failed,22,23772.0,25083.5,1311.5,2,4
1930,failed,39,24825.0,25902.5,1077.5,3,4
1931,failed,36,24526.5,25539.5,1013.0,2,3
1932,failed,11,24368.0,25486.0,1118.0,3,5
1933,passed,74,26510.0,26510.0,986.0,4,3
1934,failed,18,25313.5,26317.5,1004.0,2,4
1935,passed,48,26654.5,26654.5,655.0,3,4
1936,failed,24,24831.5,25969.0,1137.5,3,5
1937,passed,14,26867.5,26867.5,217.0,5,1
1938,passed,56,26513.0,26513.0,802.5,8,3
1939,passed,60,26621.0,26621.0,788.5,3,3
1940,failed,22,24059.5,25309.0,1249.5,2,5
1941,passed,51,26528.5,26528.5,785.0,4,5
1942,failed,33,24054.5,25149.5,1095.0,3,5
1943,passed,107,26762.5,26762.5,991.5,4,6
1944,passed,9,27809.5,27809.5,191.0,2,1
1945,failed,12,23968.0,25000.0,1032.0,0,12
1946,failed,42,24314.5,25402.0,1087.5,3,3
1947,failed,41,23950.5,25000.0,1049.5,4,5
1948,failed,20,23981.5,25069.5,1088.0,2,4
1949,passed,14,26506.0,26506.0,282.5,3,2
1950,passed,25,26550.0,26550.0,564.5,2,4
1951,passed,18,26507.0,26507.0,397.5,3,3
1952,passed,22,26834.0,26834.0,624.5,5,2
1953,failed,11,24610.5,25640.0,1029.5,2,5
1954,passed,45,26701.5,26701.5,677.5,4,3
1955,failed,49,25094.0,26150.0,1056.0,3,7
1956,passed,18,26566.0,26566.0,131.0,4,1
1957,failed,19,25001.5,26025.5,1024.0,3,3
1958,failed,119,24426.5,25630.0,1203.5,5,5
1959,passed,58,26616.5,26616.5,977.5,5,7
1960,failed,45,24793.5,25834.5,1041.0,2,5
1961,passed,29,26626.0,26626.0,967.5,2,10
1962,failed,102,25265.5,26423.5,1158.0,5,8
1963,passed,44,26610.0,26610.0,498.5,7,3
1964,failed,27,25082.0,26138.0,1056.0,6,6
1965,failed,14,23965.0,25000.0,1035.0,1,4
1966,passed,54,26510.0,26510.0,858.5,4,4
1967,failed,48,25334.0,26432.5,1098.5,7,4
1968,passed,26,26657.5,26657.5,423.5,3,2
1969,failed,39,25222.5,26272.5,1050.0,3,7
1970,failed,48,24406.5,25571.0,1164.5,5,5
1971,failed,72,24472.5,25613.5,1141.0,3,6
1972,failed,24,23846.5,25000.0,1153.5,2,7
1973,failed,30,24617.5,25669.5,1052.0,3,4
1974,passed,16,27094.0,27094.0,677.5,4,3
1975,failed,22,24116.5,25400.0,1283.5,3,5
1976,failed,39,24221.0,25315.5,1094.5,2,5
1977,passed,48,26514.0,26514.0,728.5,3,4
1978,failed,16,25138.0,26138.0,1000.0,3,3
1979,failed,22,24621.5,25744.5,1123.0,3,4
1980,passed,34,26518.0,26518.0,901.5,4,6
1981,failed,42,25123.0,26263.0,1140.0,3,6
1982,passed,37,26851.0,26851.0,645.0,4,4
1983,passed,66,26758.5,26758.5,844.5,3,4
1984,passed,9,27539.0,27539.0,564.5,2,2
1985,failed,96,25163.0,26208.5,1045.5,3,5
1986,passed,14,26591.0,26591.0,198.5,5,3
1987,passed,50,26555.5,26555.5,984.0,6,6
1988,failed,52,25061.0,26125.5,1064.5,4,4
1989,failed,18,23902.5,25000.0,1097.5,2,5
1990,passed,13,26678.5,26678.5,734.0,4,2
1991,failed,36,25375.5,26419.5,1044.0,5,5
1992,failed,26,24759.0,25816.0,1057.0,6,3
1993,failed,13,24692.0,25800.5,1108.5,4,5
1994,passed,42,26521.0,26521.0,550.5,3,4
1995,failed,70,24592.0,25699.5,1107.5,5,10
1996,failed,73,25052.5,26056.0,1003.5,4,15
1997,passed,9,26602.0,26602.0,312.5,4,4
1998,passed,49,26738.0,26738.0,842.5,4,3
1999,passed,19,26656.5,26656.5,519.5,4,2
