entry_time,exit_time,direction,contracts,position_size,entry_price,exit_price,stop_loss,take_profit,pnl_ticks,pnl_points,pnl_dollars,commission,slippage_cost,net_pnl,exit_reason,strategy_type
2018-02-26T09:50:00-05:00,2018-02-26T15:50:00-05:00,long,1,1.0,6960.0,6978.5,6929.5,7012.875,74.0,18.5,37.0,4.64,1.0,31.36,End of Day,ema50_breakout
2018-02-27T09:50:00-05:00,2018-02-27T10:10:00-05:00,short,1,1.0,6987.5,7000.0,7000.0,6962.0,-50.0,-12.5,-25.0,4.64,1.0,-30.64,Stop Loss,ema50_breakout
2018-02-28T09:50:00-05:00,2018-02-28T10:50:00-05:00,long,1,1.0,6940.25,6928.0,6928.0,6974.375,-49.0,-12.25,-24.5,4.64,1.0,-30.14,Stop Loss,ema50_breakout
2018-03-01T09:50:00-05:00,2018-03-01T10:35:00-05:00,short,1,1.0,6831.0,6889.25,6889.25,6720.75,-233.0,-58.25,-116.5,4.64,1.0,-122.14,Stop Loss,ema50_breakout
2018-03-02T09:50:00-05:00,2018-03-02T10:30:00-05:00,short,1,1.0,6660.75,6704.25,6704.25,6577.5,-174.0,-43.5,-87.0,4.64,1.0,-92.64,Stop Loss,ema50_breakout
2018-03-05T09:50:00-05:00,2018-03-05T10:40:00-05:00,short,1,1.0,6769.5,6801.75,6801.75,6727.125,-129.0,-32.25,-64.5,4.64,1.0,-70.14,Stop Loss,ema50_breakout
2018-03-06T09:50:00-05:00,2018-03-06T10:50:00-05:00,long,1,1.0,6915.75,6902.0,6902.0,6950.625,-55.0,-13.75,-27.5,4.64,1.0,-33.14,Stop Loss,ema50_breakout
2018-03-07T09:50:00-05:00,2018-03-07T12:00:00-05:00,long,1,1.0,6880.25,6856.25,6856.25,6944.375,-96.0,-24.0,-48.0,4.64,1.0,-53.64,Stop Loss,ema50_breakout
2018-03-08T09:50:00-05:00,2018-03-08T10:00:00-05:00,long,1,1.0,6961.5,6950.75,6950.75,6991.875,-43.0,-10.75,-21.5,4.64,1.0,-27.14,Stop Loss,ema50_breakout
2018-03-09T09:50:00-05:00,2018-03-09T10:20:00-05:00,long,1,1.0,7019.5,7043.125,7008.25,7043.125,94.5,23.62,47.25,4.64,1.0,41.61,Take Profit,ema50_breakout
2018-03-12T09:50:00-04:00,2018-03-12T11:20:00-04:00,long,1,1.0,7140.5,7115.75,7115.75,7178.0,-99.0,-24.75,-49.5,4.64,1.0,-55.14,Stop Loss,ema50_breakout
2018-03-13T09:50:00-04:00,2018-03-13T10:00:00-04:00,long,1,1.0,7179.75,7167.0,7167.0,7207.125,-51.0,-12.75,-25.5,4.64,1.0,-31.14,Stop Loss,ema50_breakout
2018-03-14T09:50:00-04:00,2018-03-14T15:50:00-04:00,short,1,1.0,7052.0,7043.0,7086.75,7001.75,36.0,9.0,18.0,4.64,1.0,12.36,End of Day,ema50_breakout
2018-03-15T09:50:00-04:00,2018-03-15T10:30:00-04:00,short,1,1.0,7016.5,7050.75,7050.75,6979.0,-137.0,-34.25,-68.5,4.64,1.0,-74.14,Stop Loss,ema50_breakout
2018-03-19T09:50:00-04:00,2018-03-19T10:50:00-04:00,short,1,1.0,6958.25,6912.125,6973.5,6912.125,184.5,46.12,92.25,4.64,1.0,86.61,Take Profit,ema50_breakout
2018-03-20T09:50:00-04:00,2018-03-20T10:15:00-04:00,long,1,1.0,6909.0,6883.25,6883.25,6955.5,-103.0,-25.75,-51.5,4.64,1.0,-57.14,Stop Loss,ema50_breakout
2018-03-21T09:50:00-04:00,2018-03-21T09:50:00-04:00,short,1,1.0,6889.5,6894.0,6894.0,6865.875,-18.0,-4.5,-9.0,4.64,1.0,-14.64,Stop Loss,ema50_breakout
2018-03-22T09:50:00-04:00,2018-03-22T10:45:00-04:00,long,1,1.0,6807.0,6766.0,6766.0,6864.75,-164.0,-41.0,-82.0,4.64,1.0,-87.64,Stop Loss,ema50_breakout
2018-03-23T09:50:00-04:00,2018-03-23T14:55:00-04:00,short,1,1.0,6665.75,6585.125,6721.25,6585.125,322.5,80.62,161.25,4.64,1.0,155.61,Take Profit,ema50_breakout
2018-03-26T09:50:00-04:00,2018-03-26T09:50:00-04:00,long,1,1.0,6669.0,6654.25,6654.25,6707.625,-59.0,-14.75,-29.5,4.64,1.0,-35.14,Stop Loss,ema50_breakout
2018-03-27T09:50:00-04:00,2018-03-27T12:30:00-04:00,short,1,1.0,6778.0,6728.125,6819.75,6728.125,199.5,49.88,99.75,4.64,1.0,94.11,Take Profit,ema50_breakout
2018-03-28T09:50:00-04:00,2018-03-28T10:00:00-04:00,short,1,1.0,6507.25,6541.0,6541.0,6362.125,-135.0,-33.75,-67.5,4.64,1.0,-73.14,Stop Loss,ema50_breakout
2018-03-29T09:50:00-04:00,2018-03-29T10:45:00-04:00,short,1,1.0,6460.0,6525.75,6525.75,6376.75,-263.0,-65.75,-131.5,4.64,1.0,-137.14,Stop Loss,ema50_breakout
2018-04-02T09:50:00-04:00,2018-04-02T10:35:00-04:00,short,1,1.0,6516.75,6454.875,6570.25,6454.875,247.5,61.88,123.75,4.64,1.0,118.11,Take Profit,ema50_breakout
