entry_time,exit_time,direction,contracts,position_size,entry_price,exit_price,stop_loss,take_profit,pnl_ticks,pnl_points,pnl_dollars,commission,slippage_cost,net_pnl,exit_reason,strategy_type
2024-02-08T09:50:00-05:00,2024-02-08T12:25:00-05:00,long,1,1.0,17828.25,17895.75,17807.5,17895.75,270.0,67.5,135.0,4.64,1.0,129.36,Take Profit,ema50_breakout
2024-02-09T09:50:00-05:00,2024-02-09T09:50:00-05:00,short,1,1.0,17905.75,17911.25,17911.25,17851.75,-22.0,-5.5,-11.0,4.64,1.0,-16.64,Stop Loss,ema50_breakout
2024-02-12T09:50:00-05:00,2024-02-12T10:35:00-05:00,short,1,1.0,18020.0,18051.0,18051.0,17954.375,-124.0,-31.0,-62.0,4.64,1.0,-67.64,Stop Loss,ema50_breakout
2024-02-13T09:50:00-05:00,2024-02-13T09:50:00-05:00,short,1,1.0,17645.5,17665.5,17665.5,17527.0,-80.0,-20.0,-40.0,4.64,1.0,-45.64,Stop Loss,ema50_breakout
2024-02-14T09:50:00-05:00,2024-02-14T10:15:00-05:00,short,1,1.0,17778.0,17818.75,17818.75,17664.375,-163.0,-40.75,-81.5,4.64,1.0,-87.14,Stop Loss,ema50_breakout
2024-02-15T09:50:00-05:00,2024-02-15T13:15:00-05:00,short,1,1.0,17853.0,17903.0,17903.0,17756.25,-200.0,-50.0,-100.0,4.64,1.0,-105.64,Stop Loss,ema50_breakout
2024-02-16T09:50:00-05:00,2024-02-16T09:50:00-05:00,short,1,1.0,17862.75,17783.25,17930.5,17783.25,318.0,79.5,159.0,4.64,1.0,153.36,Take Profit,ema50_breakout
2024-02-19T09:50:00-05:00,2024-02-19T10:15:00-05:00,long,1,1.0,17801.25,17784.75,17784.75,17835.0,-66.0,-16.5,-33.0,4.64,1.0,-38.64,Stop Loss,ema50_breakout
2024-02-20T09:50:00-05:00,2024-02-20T15:50:00-05:00,short,1,1.0,17580.75,17586.75,17724.0,17334.0,-24.0,-6.0,-12.0,4.64,1.0,-17.64,End of Day,ema50_breakout
2024-02-21T09:50:00-05:00,2024-02-21T10:00:00-05:00,short,1,1.0,17462.25,17511.5,17511.5,17378.25,-197.0,-49.25,-98.5,4.64,1.0,-104.14,Stop Loss,ema50_breakout
2024-02-22T09:50:00-05:00,2024-02-22T13:30:00-05:00,long,1,1.0,17946.0,18029.25,17864.0,18029.25,333.0,83.25,166.5,4.64,1.0,160.86,Take Profit,ema50_breakout
2024-02-23T09:50:00-05:00,2024-02-23T09:55:00-05:00,long,1,1.0,18109.25,18097.0,18097.0,18181.25,-49.0,-12.25,-24.5,4.64,1.0,-30.14,Stop Loss,ema50_breakout
2024-02-26T09:50:00-05:00,2024-02-26T11:50:00-05:00,short,1,1.0,17995.0,18050.75,18050.75,17905.0,-223.0,-55.75,-111.5,4.64,1.0,-117.14,Stop Loss,ema50_breakout
2024-02-27T09:50:00-05:00,2024-02-27T10:15:00-05:00,short,1,1.0,17972.25,18026.75,18026.75,17839.125,-218.0,-54.5,-109.0,4.64,1.0,-114.64,Stop Loss,ema50_breakout
2024-02-28T09:50:00-05:00,2024-02-28T11:00:00-05:00,short,1,1.0,17905.25,17946.5,17946.5,17837.75,-165.0,-41.25,-82.5,4.64,1.0,-88.14,Stop Loss,ema50_breakout
2024-02-29T09:50:00-05:00,2024-02-29T10:10:00-05:00,long,1,1.0,18041.5,18020.75,18020.75,18118.75,-83.0,-20.75,-41.5,4.64,1.0,-47.14,Stop Loss,ema50_breakout
2024-03-01T09:50:00-05:00,2024-03-01T10:15:00-05:00,long,1,1.0,18120.0,18196.5,18093.5,18196.5,306.0,76.5,153.0,4.64,1.0,147.36,Take Profit,ema50_breakout
2024-03-04T09:50:00-05:00,2024-03-04T14:35:00-05:00,short,1,1.0,18298.0,18335.0,18335.0,18227.125,-148.0,-37.0,-74.0,4.64,1.0,-79.64,Stop Loss,ema50_breakout
2024-03-05T09:50:00-05:00,2024-03-05T10:40:00-05:00,short,1,1.0,18046.0,17924.5,18135.0,17924.5,486.0,121.5,243.0,4.64,1.0,237.36,Take Profit,ema50_breakout
2024-03-06T09:50:00-05:00,2024-03-06T09:50:00-05:00,long,1,1.0,18081.0,18069.5,18069.5,18166.125,-46.0,-11.5,-23.0,4.64,1.0,-28.64,Stop Loss,ema50_breakout
2024-03-07T09:50:00-05:00,2024-03-07T09:50:00-05:00,long,1,1.0,18158.0,18162.0,18162.0,18252.875,16.0,4.0,8.0,4.64,1.0,2.36,Stop Loss,ema50_breakout
2024-03-08T09:50:00-05:00,2024-03-08T11:05:00-05:00,long,1,1.0,18356.75,18288.0,18288.0,18454.25,-275.0,-68.75,-137.5,4.64,1.0,-143.14,Stop Loss,ema50_breakout
2024-03-11T09:50:00-04:00,2024-03-11T10:50:00-04:00,short,1,1.0,17966.0,17999.75,17999.75,17826.875,-135.0,-33.75,-67.5,4.64,1.0,-73.14,Stop Loss,ema50_breakout
2024-03-12T09:50:00-04:00,2024-03-12T10:20:00-04:00,short,1,1.0,17960.75,18092.75,18092.75,17755.625,-528.0,-132.0,-264.0,4.64,1.0,-269.64,Stop Loss,ema50_breakout
2024-03-13T09:50:00-04:00,2024-03-13T15:50:00-04:00,short,1,1.0,18104.75,18084.25,18182.25,18011.0,82.0,20.5,41.0,4.64,1.0,35.36,End of Day,ema50_breakout
2024-03-14T09:50:00-04:00,2024-03-14T15:15:00-04:00,short,1,1.0,18028.25,17935.25,18149.25,17935.25,372.0,93.0,186.0,4.64,1.0,180.36,Take Profit,ema50_breakout
2024-03-18T09:50:00-04:00,2024-03-18T11:50:00-04:00,long,1,1.0,18330.25,18277.5,18277.5,18434.125,-211.0,-52.75,-105.5,4.64,1.0,-111.14,Stop Loss,ema50_breakout
2024-03-19T09:50:00-04:00,2024-03-19T11:30:00-04:00,short,1,1.0,18080.25,18152.75,18152.75,17931.0,-290.0,-72.5,-145.0,4.64,1.0,-150.64,Stop Loss,ema50_breakout
2024-03-20T09:50:00-04:00,2024-03-20T14:00:00-04:00,short,1,1.0,18255.75,18334.75,18334.75,18127.125,-316.0,-79.0,-158.0,4.64,1.0,-163.64,Stop Loss,ema50_breakout
2024-03-21T09:50:00-04:00,2024-03-21T14:40:00-04:00,short,1,1.0,18638.5,18558.25,18708.5,18558.25,321.0,80.25,160.5,4.64,1.0,154.86,Take Profit,ema50_breakout
2024-03-22T09:50:00-04:00,2024-03-22T10:00:00-04:00,short,1,1.0,18504.0,18547.5,18547.5,18440.625,-174.0,-43.5,-87.0,4.64,1.0,-92.64,Stop Loss,ema50_breakout
2024-03-25T09:50:00-04:00,2024-03-25T09:50:00-04:00,short,1,1.0,18466.0,18480.5,18480.5,18367.75,-58.0,-14.5,-29.0,4.64,1.0,-34.64,Stop Loss,ema50_breakout
2024-03-26T09:50:00-04:00,2024-03-26T10:00:00-04:00,short,1,1.0,18581.0,18594.75,18594.75,18513.875,-55.0,-13.75,-27.5,4.64,1.0,-33.14,Stop Loss,ema50_breakout
2024-03-27T09:50:00-04:00,2024-03-27T10:10:00-04:00,short,1,1.0,18510.75,18380.25,18572.0,18380.25,522.0,130.5,261.0,4.64,1.0,255.36,Take Profit,ema50_breakout
2024-03-28T09:50:00-04:00,2024-03-28T13:15:00-04:00,long,1,1.0,18515.75,18457.0,18457.0,18594.5,-235.0,-58.75,-117.5,4.64,1.0,-123.14,Stop Loss,ema50_breakout
2024-04-01T09:50:00-04:00,2024-04-01T10:35:00-04:00,long,1,1.0,18587.0,18482.25,18482.25,18771.875,-419.0,-104.75,-209.5,4.64,1.0,-215.14,Stop Loss,ema50_breakout
2024-04-02T09:50:00-04:00,2024-04-02T13:00:00-04:00,short,1,1.0,18237.0,18292.25,18292.25,18133.875,-221.0,-55.25,-110.5,4.64,1.0,-116.14,Stop Loss,ema50_breakout
2024-04-03T09:50:00-04:00,2024-04-03T09:55:00-04:00,short,1,1.0,18266.0,18283.5,18283.5,18199.25,-70.0,-17.5,-35.0,4.64,1.0,-40.64,Stop Loss,ema50_breakout
2024-04-04T09:50:00-04:00,2024-04-04T09:50:00-04:00,long,1,1.0,18536.5,18528.0,18528.0,18596.875,-34.0,-8.5,-17.0,4.64,1.0,-22.64,Stop Loss,ema50_breakout
2024-04-05T09:50:00-04:00,2024-04-05T10:55:00-04:00,long,1,1.0,18185.75,18305.375,18102.5,18305.375,478.5,119.62,239.25,4.64,1.0,233.61,Take Profit,ema50_breakout
2024-04-08T09:50:00-04:00,2024-04-08T10:25:00-04:00,short,1,1.0,18290.5,18337.0,18337.0,18141.625,-186.0,-46.5,-93.0,4.64,1.0,-98.64,Stop Loss,ema50_breakout
2024-04-09T09:50:00-04:00,2024-04-09T09:50:00-04:00,long,1,1.0,18349.25,18342.75,18342.75,18442.625,-26.0,-6.5,-13.0,4.64,1.0,-18.64,Stop Loss,ema50_breakout
2024-04-10T09:50:00-04:00,2024-04-10T09:50:00-04:00,short,1,1.0,18125.0,18196.25,18196.25,18009.125,-285.0,-71.25,-142.5,4.64,1.0,-148.14,Stop Loss,ema50_breakout
2024-04-11T09:50:00-04:00,2024-04-11T10:05:00-04:00,long,1,1.0,18253.0,18222.5,18222.5,18330.625,-122.0,-30.5,-61.0,4.64,1.0,-66.64,Stop Loss,ema50_breakout
2024-04-12T09:50:00-04:00,2024-04-12T09:50:00-04:00,short,1,1.0,18311.0,18327.0,18327.0,18241.625,-64.0,-16.0,-32.0,4.64,1.0,-37.64,Stop Loss,ema50_breakout
2024-04-15T09:50:00-04:00,2024-04-15T10:05:00-04:00,long,1,1.0,18300.0,18261.0,18261.0,18417.0,-156.0,-39.0,-78.0,4.64,1.0,-83.64,Stop Loss,ema50_breakout
2024-04-16T09:50:00-04:00,2024-04-16T09:55:00-04:00,short,1,1.0,17853.25,17888.0,17888.0,17773.75,-139.0,-34.75,-69.5,4.64,1.0,-75.14,Stop Loss,ema50_breakout
2024-04-17T09:50:00-04:00,2024-04-17T10:10:00-04:00,short,1,1.0,17905.0,17834.875,17959.5,17834.875,280.5,70.12,140.25,4.64,1.0,134.61,Take Profit,ema50_breakout
2024-04-18T09:50:00-04:00,2024-04-18T10:30:00-04:00,short,1,1.0,17634.0,17678.75,17678.75,17442.375,-179.0,-44.75,-89.5,4.64,1.0,-95.14,Stop Loss,ema50_breakout
2024-04-19T09:50:00-04:00,2024-04-19T10:20:00-04:00,short,1,1.0,17464.5,17361.375,17501.5,17361.375,412.5,103.12,206.25,4.64,1.0,200.61,Take Profit,ema50_breakout
2024-04-22T09:50:00-04:00,2024-04-22T10:05:00-04:00,long,1,1.0,17328.0,17264.0,17264.0,17393.25,-256.0,-64.0,-128.0,4.64,1.0,-133.64,Stop Loss,ema50_breakout
2024-04-23T09:50:00-04:00,2024-04-23T10:30:00-04:00,long,1,1.0,17486.5,17583.25,17413.5,17583.25,387.0,96.75,193.5,4.64,1.0,187.86,Take Profit,ema50_breakout
2024-04-24T09:50:00-04:00,2024-04-24T09:55:00-04:00,long,1,1.0,17784.75,17713.0,17713.0,17895.75,-287.0,-71.75,-143.5,4.64,1.0,-149.14,Stop Loss,ema50_breakout
2024-04-25T09:50:00-04:00,2024-04-25T10:05:00-04:00,short,1,1.0,17355.5,17375.75,17375.75,17253.875,-81.0,-20.25,-40.5,4.64,1.0,-46.14,Stop Loss,ema50_breakout
2024-04-26T09:50:00-04:00,2024-04-26T15:50:00-04:00,long,1,1.0,17760.0,17857.0,17668.25,17904.375,388.0,97.0,194.0,4.64,1.0,188.36,End of Day,ema50_breakout
2024-04-29T09:50:00-04:00,2024-04-29T15:50:00-04:00,short,1,1.0,17866.5,17894.25,17949.0,17690.625,-111.0,-27.75,-55.5,4.64,1.0,-61.14,End of Day,ema50_breakout
2024-04-30T09:50:00-04:00,2024-04-30T10:30:00-04:00,long,1,1.0,17861.0,17824.0,17824.0,17954.75,-148.0,-37.0,-74.0,4.64,1.0,-79.64,Stop Loss,ema50_breakout
2024-05-01T09:50:00-04:00,2024-05-01T09:55:00-04:00,long,1,1.0,17479.75,17468.25,17468.25,17553.625,-46.0,-11.5,-23.0,4.64,1.0,-28.64,Stop Loss,ema50_breakout
2024-05-02T09:50:00-04:00,2024-05-02T13:25:00-04:00,short,1,1.0,17492.25,17602.5,17602.5,17361.375,-441.0,-110.25,-220.5,4.64,1.0,-226.14,Stop Loss,ema50_breakout
2024-05-03T09:50:00-04:00,2024-05-03T10:10:00-04:00,long,1,1.0,17994.75,17919.25,17919.25,18082.5,-302.0,-75.5,-151.0,4.64,1.0,-156.64,Stop Loss,ema50_breakout
2024-05-06T09:50:00-04:00,2024-05-06T15:50:00-04:00,long,1,1.0,18100.0,18176.5,18042.5,18187.75,306.0,76.5,153.0,4.64,1.0,147.36,End of Day,ema50_breakout
2024-05-07T09:50:00-04:00,2024-05-07T09:50:00-04:00,long,1,1.0,18204.5,18197.25,18197.25,18263.0,-29.0,-7.25,-14.5,4.64,1.0,-20.14,Stop Loss,ema50_breakout
2024-05-08T09:50:00-04:00,2024-05-08T10:45:00-04:00,long,1,1.0,18155.25,18226.5,18079.0,18226.5,285.0,71.25,142.5,4.64,1.0,136.86,Take Profit,ema50_breakout
2024-05-09T09:50:00-04:00,2024-05-09T10:35:00-04:00,short,1,1.0,18114.75,18204.0,18204.0,17992.875,-357.0,-89.25,-178.5,4.64,1.0,-184.14,Stop Loss,ema50_breakout
2024-05-10T09:50:00-04:00,2024-05-10T10:15:00-04:00,long,1,1.0,18342.25,18256.5,18256.5,18454.75,-343.0,-85.75,-171.5,4.64,1.0,-177.14,Stop Loss,ema50_breakout
2024-05-13T09:50:00-04:00,2024-05-13T15:50:00-04:00,short,1,1.0,18261.25,18296.0,18336.75,18155.5,-139.0,-34.75,-69.5,4.64,1.0,-75.14,End of Day,ema50_breakout
2024-05-14T09:50:00-04:00,2024-05-14T14:30:00-04:00,long,1,1.0,18309.5,18388.625,18265.25,18388.625,316.5,79.12,158.25,4.64,1.0,152.61,Take Profit,ema50_breakout
2024-05-15T09:50:00-04:00,2024-05-15T09:50:00-04:00,long,1,1.0,18475.5,18491.25,18491.25,18536.25,63.0,15.75,31.5,4.64,1.0,25.86,Stop Loss,ema50_breakout
2024-05-16T09:50:00-04:00,2024-05-16T09:50:00-04:00,short,1,1.0,18704.75,18700.0,18700.0,18662.75,19.0,4.75,9.5,4.64,1.0,3.86,Stop Loss,ema50_breakout
2024-05-17T09:50:00-04:00,2024-05-17T10:30:00-04:00,short,1,1.0,18638.25,18667.5,18667.5,18594.375,-117.0,-29.25,-58.5,4.64,1.0,-64.14,Stop Loss,ema50_breakout
2024-05-20T09:50:00-04:00,2024-05-20T15:50:00-04:00,long,1,1.0,18703.5,18749.0,18635.25,18816.75,182.0,45.5,91.0,4.64,1.0,85.36,End of Day,ema50_breakout
2024-05-21T09:50:00-04:00,2024-05-21T09:50:00-04:00,short,1,1.0,18697.75,18714.0,18714.0,18643.75,-65.0,-16.25,-32.5,4.64,1.0,-38.14,Stop Loss,ema50_breakout
2024-05-22T09:50:00-04:00,2024-05-22T13:35:00-04:00,long,1,1.0,18820.5,18789.0,18789.0,18876.75,-126.0,-31.5,-63.0,4.64,1.0,-68.64,Stop Loss,ema50_breakout
2024-05-23T09:50:00-04:00,2024-05-23T10:55:00-04:00,short,1,1.0,18908.5,18802.0,18982.5,18802.0,426.0,106.5,213.0,4.64,1.0,207.36,Take Profit,ema50_breakout
2024-05-24T09:50:00-04:00,2024-05-24T09:50:00-04:00,long,1,1.0,18760.75,18733.25,18733.25,18826.75,-110.0,-27.5,-55.0,4.64,1.0,-60.64,Stop Loss,ema50_breakout
2024-05-27T09:50:00-04:00,2024-05-27T10:05:00-04:00,long,1,1.0,18893.75,18877.25,18877.25,18944.75,-66.0,-16.5,-33.0,4.64,1.0,-38.64,Stop Loss,ema50_breakout
2024-05-28T09:50:00-04:00,2024-05-28T11:30:00-04:00,short,1,1.0,18847.75,18937.0,18937.0,18746.5,-357.0,-89.25,-178.5,4.64,1.0,-184.14,Stop Loss,ema50_breakout
2024-05-29T09:50:00-04:00,2024-05-29T15:50:00-04:00,long,1,1.0,18808.5,18792.0,18761.0,18893.625,-66.0,-16.5,-33.0,4.64,1.0,-38.64,End of Day,ema50_breakout
2024-05-30T09:50:00-04:00,2024-05-30T10:10:00-04:00,long,1,1.0,18744.75,18696.5,18696.5,18853.875,-193.0,-48.25,-96.5,4.64,1.0,-102.14,Stop Loss,ema50_breakout
2024-05-31T09:50:00-04:00,2024-05-31T09:50:00-04:00,long,1,1.0,18587.25,18575.0,18575.0,18670.875,-49.0,-12.25,-24.5,4.64,1.0,-30.14,Stop Loss,ema50_breakout
2024-06-03T09:50:00-04:00,2024-06-03T09:50:00-04:00,long,1,1.0,18730.75,18698.25,18698.25,18808.0,-130.0,-32.5,-65.0,4.64,1.0,-70.64,Stop Loss,ema50_breakout
2024-06-04T09:50:00-04:00,2024-06-04T09:55:00-04:00,long,1,1.0,18614.25,18581.5,18581.5,18718.125,-131.0,-32.75,-65.5,4.64,1.0,-71.14,Stop Loss,ema50_breakout
2024-06-05T09:50:00-04:00,2024-06-05T10:00:00-04:00,long,1,1.0,18839.5,18813.5,18813.5,18898.0,-104.0,-26.0,-52.0,4.64,1.0,-57.64,Stop Loss,ema50_breakout
2024-06-06T09:50:00-04:00,2024-06-06T14:10:00-04:00,short,1,1.0,19066.75,19021.0,19115.75,19021.0,183.0,45.75,91.5,4.64,1.0,85.86,Take Profit,ema50_breakout
2024-06-07T09:50:00-04:00,2024-06-07T09:50:00-04:00,short,1,1.0,19038.0,19040.75,19040.75,18965.25,-11.0,-2.75,-5.5,4.64,1.0,-11.14,Stop Loss,ema50_breakout
2024-06-10T09:50:00-04:00,2024-06-10T10:20:00-04:00,short,1,1.0,18995.75,19023.5,19023.5,18926.75,-111.0,-27.75,-55.5,4.64,1.0,-61.14,Stop Loss,ema50_breakout
2024-06-11T09:50:00-04:00,2024-06-11T10:25:00-04:00,short,1,1.0,19014.75,19087.5,19087.5,18952.5,-291.0,-72.75,-145.5,4.64,1.0,-151.14,Stop Loss,ema50_breakout
2024-06-12T09:50:00-04:00,2024-06-12T15:50:00-04:00,long,1,1.0,19494.75,19495.75,19374.5,19655.625,4.0,1.0,2.0,4.64,1.0,-3.64,End of Day,ema50_breakout
2024-06-13T09:50:00-04:00,2024-06-13T09:55:00-04:00,long,1,1.0,19652.5,19618.25,19618.25,19720.75,-137.0,-34.25,-68.5,4.64,1.0,-74.14,Stop Loss,ema50_breakout
2024-06-14T09:50:00-04:00,2024-06-14T15:50:00-04:00,long,1,1.0,19623.25,19654.5,19557.0,19693.0,125.0,31.25,62.5,4.64,1.0,56.86,End of Day,ema50_breakout
2024-06-17T09:50:00-04:00,2024-06-17T10:10:00-04:00,short,1,1.0,19645.0,19709.75,19709.75,19576.375,-259.0,-64.75,-129.5,4.64,1.0,-135.14,Stop Loss,ema50_breakout
2024-06-18T09:50:00-04:00,2024-06-18T13:45:00-04:00,short,1,1.0,19900.0,19943.75,19943.75,19843.0,-175.0,-43.75,-87.5,4.64,1.0,-93.14,Stop Loss,ema50_breakout
2024-06-19T09:50:00-04:00,2024-06-19T10:25:00-04:00,long,1,1.0,19965.0,19960.0,19960.0,19989.75,-20.0,-5.0,-10.0,4.64,1.0,-15.64,Stop Loss,ema50_breakout
2024-06-20T09:50:00-04:00,2024-06-20T10:10:00-04:00,short,1,1.0,19977.5,19884.5,19987.25,19884.5,372.0,93.0,186.0,4.64,1.0,180.36,Take Profit,ema50_breakout
2024-06-24T09:50:00-04:00,2024-06-24T10:00:00-04:00,short,1,1.0,19870.25,19965.25,19965.25,19752.5,-380.0,-95.0,-190.0,4.64,1.0,-195.64,Stop Loss,ema50_breakout
2024-06-25T09:50:00-04:00,2024-06-25T11:05:00-04:00,long,1,1.0,19834.25,19908.125,19792.25,19908.125,295.5,73.88,147.75,4.64,1.0,142.11,Take Profit,ema50_breakout
2024-06-26T09:50:00-04:00,2024-06-26T11:10:00-04:00,long,1,1.0,19978.0,19918.5,19918.5,20032.0,-238.0,-59.5,-119.0,4.64,1.0,-124.64,Stop Loss,ema50_breakout
2024-06-27T09:50:00-04:00,2024-06-27T11:25:00-04:00,long,1,1.0,20059.25,19989.75,19989.75,20226.5,-278.0,-69.5,-139.0,4.64,1.0,-144.64,Stop Loss,ema50_breakout
2024-06-28T09:50:00-04:00,2024-06-28T10:05:00-04:00,long,1,1.0,20125.75,20225.5,20039.0,20225.5,399.0,99.75,199.5,4.64,1.0,193.86,Take Profit,ema50_breakout
2024-07-01T09:50:00-04:00,2024-07-01T12:05:00-04:00,short,1,1.0,19863.5,19985.75,19985.75,19754.0,-489.0,-122.25,-244.5,4.64,1.0,-250.14,Stop Loss,ema50_breakout
2024-07-02T09:50:00-04:00,2024-07-02T14:05:00-04:00,long,1,1.0,20060.75,20220.5,19976.5,20220.5,639.0,159.75,319.5,4.64,1.0,313.86,Take Profit,ema50_breakout
2024-07-03T09:50:00-04:00,2024-07-03T11:15:00-04:00,long,1,1.0,20267.75,20345.0,20216.0,20345.0,309.0,77.25,154.5,4.64,1.0,148.86,Take Profit,ema50_breakout
2024-07-04T09:50:00-04:00,2024-07-04T18:00:00-04:00,short,1,1.0,20387.0,20384.0,20406.25,20358.875,12.0,3.0,6.0,4.64,1.0,0.36,End of Day,ema50_breakout
2024-07-05T09:50:00-04:00,2024-07-05T10:45:00-04:00,long,1,1.0,20463.5,20545.625,20440.0,20545.625,328.5,82.12,164.25,4.64,1.0,158.61,Take Profit,ema50_breakout
2024-07-08T09:50:00-04:00,2024-07-08T09:50:00-04:00,short,1,1.0,20622.75,20645.0,20645.0,20556.375,-89.0,-22.25,-44.5,4.64,1.0,-50.14,Stop Loss,ema50_breakout
2024-07-09T09:50:00-04:00,2024-07-09T10:05:00-04:00,long,1,1.0,20731.75,20719.25,20719.25,20799.625,-50.0,-12.5,-25.0,4.64,1.0,-30.64,Stop Loss,ema50_breakout
